"","terminal_model","date_sold","date_repaired","part_code","failure_description"
"563","A",2019-11-22,NA,"S01",NA
"564","A",2019-12-29,NA,"S01",NA
"565","A",2017-08-23,2017-10-07,"K01","Key not responding"
"566","A",2019-12-31,NA,"S01",NA
"567","A",2017-05-26,2018-11-22,"K01","Key not responding"
"568","A",2018-07-02,2018-11-26,"S01","Screen shutdown"
"569","A",2018-08-21,NA,"K01",NA
"570","A",2018-12-11,2019-02-18,"K01","Key not responding"
"571","A",2019-12-11,NA,"K01",NA
"572","A",2018-07-18,NA,"S01",NA
"573","A",2018-01-04,2018-11-29,"K01","Key not responding"
"574","A",2018-02-27,NA,"S01",NA
"575","A",2019-05-26,2019-12-04,"S01","Screen shutdown"
"576","A",2019-07-15,NA,"S01",NA
"577","A",2019-07-17,NA,"S01",NA
"578","A",2018-07-22,NA,"S01",NA
"579","A",2018-12-31,2019-01-09,"K01","Key not responding"
"580","A",2019-05-26,NA,"S01",NA
"581","A",2019-05-12,NA,"S01",NA
"582","A",2019-08-02,2019-09-21,"K01","Key not responding"
"583","A",2018-06-28,NA,"S01",NA
"584","A",2019-11-01,NA,"S01",NA
"585","A",2019-03-14,NA,"S01",NA
"586","A",2019-01-18,NA,"S01",NA
"587","A",2018-05-13,2019-06-30,"K01","Key not responding"
"588","A",2019-11-08,NA,"K01",NA
"589","A",2019-08-16,NA,"S01",NA
"590","A",2019-12-13,NA,"K01",NA
"591","A",2018-10-11,2018-10-24,"K01","Key not responding"
"592","A",2019-08-09,NA,"S01",NA
"593","A",2018-03-20,NA,"S01",NA
"594","A",2019-12-27,NA,"S01",NA
"595","A",2018-12-20,NA,"S01",NA
"596","A",2019-03-31,2019-09-20,"K01","Key not responding"
"597","A",2019-12-01,NA,"K01",NA
"598","A",2019-10-28,2019-12-21,"S01","Screen shutdown"
"599","A",2018-11-30,2019-07-11,"K01","Key not responding"
"600","A",2018-07-10,NA,"S01",NA
"601","A",2019-02-05,2019-03-26,"K01","Key not responding"
"602","A",2019-12-03,NA,"K01",NA
"603","A",2019-10-07,NA,"S01",NA
"604","A",2018-09-26,NA,"S01",NA
"605","A",2017-12-14,2019-11-01,"S01","Screen flickering"
"606","A",2018-05-21,NA,"S01",NA
"607","A",2019-12-04,NA,"S01",NA
"608","A",2019-03-25,NA,"K01",NA
"609","A",2019-12-07,NA,"S01",NA
"610","A",2019-12-26,NA,"S01",NA
"611","A",2018-12-10,NA,"S01",NA
"612","A",2019-09-17,NA,"S01",NA
"613","A",2019-10-04,NA,"S01",NA
"614","A",2019-12-10,NA,"K01",NA
"615","A",2017-06-22,2017-09-10,"K01","Key not responding"
"616","A",2019-12-25,NA,"K01",NA
"617","A",2018-06-02,2019-06-07,"K01","Key not responding"
"618","A",2018-06-07,NA,"S01",NA
"619","A",2018-12-11,2019-03-23,"K01","Key not responding"
"620","A",2017-02-20,2019-08-18,"S01","Screen flickering"
"621","A",2018-12-20,NA,"S01",NA
"622","A",2019-09-07,NA,"K01",NA
"623","A",2018-12-23,2019-09-23,"S01","Screen shutdown"
"624","A",2019-06-25,NA,"S01",NA
"625","A",2019-11-09,NA,"K01",NA
"626","A",2019-02-28,NA,"S01",NA
"627","A",2018-08-26,NA,"S01",NA
"628","A",2019-08-11,NA,"S01",NA
"629","A",2018-06-26,2019-08-14,"S01","Screen shutdown"
"630","A",2017-08-04,NA,"S01",NA
"631","A",2018-02-05,NA,"S01",NA
"632","A",2018-03-25,2018-05-04,"K01","Key not responding"
"633","A",2019-08-26,NA,"S01",NA
"634","A",2019-12-15,NA,"K01",NA
"635","A",2019-09-29,NA,"S01",NA
"636","A",2017-07-07,NA,"S01",NA
"637","A",2019-07-16,NA,"K01",NA
"638","A",2017-10-23,NA,"S01",NA
"639","A",2018-02-03,NA,"S01",NA
"640","A",2019-04-05,NA,"K01",NA
"641","A",2019-11-10,NA,"S01",NA
"642","A",2019-08-23,2019-11-04,"K01","Key not responding"
"643","A",2019-08-01,NA,"S01",NA
"644","A",2019-01-10,NA,"S01",NA
"645","A",2019-11-20,2019-12-08,"K01","Key not responding"
"646","A",2019-09-24,NA,"S01",NA
"647","A",2018-09-18,NA,"S01",NA
"648","A",2019-12-03,NA,"K01",NA
"649","A",2019-10-16,NA,"K01",NA
"650","A",2017-05-25,NA,"S01",NA
"651","A",2017-09-07,2018-09-11,"S01","Screen shutdown"
"652","A",2019-10-21,NA,"S01",NA
"653","A",2018-08-05,NA,"S01",NA
"654","A",2018-11-11,2018-11-26,"K01","Key not responding"
"655","A",2017-12-25,2019-06-03,"K01","Key not responding"
"656","A",2017-02-11,2017-03-23,"K01","Key not responding"
"657","A",2018-12-18,NA,"K01",NA
"658","A",2017-09-28,2018-06-02,"K01","Key not responding"
"659","A",2019-12-17,NA,"S01",NA
"660","A",2019-10-26,NA,"K01",NA
"661","A",2018-11-01,NA,"S01",NA
"662","A",2019-04-27,NA,"S01",NA
"663","A",2018-11-09,2019-03-30,"K01","Key not responding"
"664","A",2018-11-25,NA,"S01",NA
"665","A",2019-11-23,NA,"S01",NA
"666","A",2019-11-02,NA,"K01",NA
"667","A",2018-08-23,2018-11-21,"K01","Key not responding"
"668","A",2019-07-12,NA,"S01",NA
"669","A",2019-07-06,NA,"K01",NA
"670","A",2019-12-04,NA,"S01",NA
"671","A",2019-05-18,2019-09-20,"K01","Key not responding"
"672","A",2018-12-29,NA,"S01",NA
"673","A",2018-10-15,NA,"S01",NA
"674","A",2017-12-14,2019-01-14,"K01","Key not responding"
"675","A",2019-04-08,2019-07-11,"K01","Key not responding"
"676","A",2019-04-23,2019-06-06,"K01","Key not responding"
"677","A",2018-12-04,NA,"S01",NA
"678","A",2018-07-06,NA,"S01",NA
"679","A",2018-07-25,NA,"S01",NA
"680","A",2019-06-08,2019-07-03,"K01","Key not responding"
"681","A",2018-11-12,2019-08-11,"S01","Screen shutdown"
"682","A",2018-11-17,NA,"S01",NA
"683","A",2017-11-27,2019-12-19,"S01","Screen shutdown"
"684","A",2017-09-16,NA,"S01",NA
"685","A",2017-12-22,NA,"S01",NA
"686","A",2019-03-17,NA,"S01",NA
"687","A",2019-02-25,NA,"K01",NA
"688","A",2018-02-13,NA,"S01",NA
"689","A",2019-03-06,2019-04-19,"K01","Key not responding"
"690","A",2019-12-03,NA,"S01",NA
"691","A",2019-12-21,NA,"S01",NA
"692","A",2017-10-17,2019-05-22,"S01","Screen shutdown"
"693","A",2017-10-07,2017-11-06,"K01","Key not responding"
"694","A",2019-07-12,NA,"S01",NA
"695","A",2017-10-07,2018-07-10,"K01","Key not responding"
"696","A",2019-09-01,NA,"K01",NA
"697","A",2017-11-18,NA,"K01",NA
"698","A",2018-11-05,NA,"S01",NA
"699","A",2019-12-07,NA,"S01",NA
"700","A",2019-04-11,NA,"S01",NA
"701","A",2017-04-24,2018-10-05,"S01","Screen shutdown"
"702","A",2018-07-14,NA,"S01",NA
"703","A",2019-12-20,NA,"S01",NA
"704","A",2019-12-05,NA,"K01",NA
"705","A",2018-12-28,NA,"K01",NA
"706","A",2018-11-29,2019-01-10,"K01","Key not responding"
"707","A",2019-12-05,NA,"K01",NA
"708","A",2018-01-27,NA,"S01",NA
"709","A",2017-11-14,2017-12-18,"K01","Key not responding"
"710","A",2018-04-02,NA,"S01",NA
"711","A",2019-07-10,NA,"S01",NA
"712","A",2019-11-07,NA,"S01",NA
"713","A",2019-05-08,NA,"S01",NA
"714","A",2019-12-16,NA,"S01",NA
"715","A",2017-04-23,NA,"S01",NA
"716","A",2018-03-17,2018-04-21,"K01","Key not responding"
"717","A",2019-04-26,NA,"S01",NA
"718","A",2019-12-22,NA,"S01",NA
"719","A",2017-11-23,NA,"S01",NA
"720","A",2018-02-27,2019-03-24,"K01","Key not responding"
"721","A",2019-07-16,NA,"K01",NA
"722","A",2019-05-17,NA,"K01",NA
"723","A",2017-12-29,2019-05-15,"K01","Key not responding"
"724","A",2018-12-14,NA,"S01",NA
"725","A",2019-11-13,NA,"S01",NA
"726","A",2017-12-01,2018-10-16,"S01","Screen shutdown"
"727","A",2018-05-06,2019-05-28,"K01","Key not responding"
"728","A",2017-06-27,NA,"S01",NA
"729","A",2017-10-22,NA,"S01",NA
"730","A",2017-10-11,2018-08-22,"S01","Screen shutdown"
"731","A",2019-03-16,2019-05-02,"K01","Key not responding"
"732","A",2019-08-06,2019-08-25,"K01","Key not responding"
"733","A",2019-06-11,2019-11-03,"K01","Key not responding"
"734","A",2017-12-30,NA,"S01",NA
"735","A",2017-07-20,2017-09-27,"K01","Key not responding"
"736","A",2019-11-08,NA,"S01",NA
"737","A",2018-07-03,NA,"S01",NA
"738","A",2018-01-07,NA,"K01",NA
"739","A",2017-10-27,2019-06-15,"S01","Screen flickering"
"740","A",2019-08-05,NA,"S01",NA
"741","A",2019-06-10,NA,"S01",NA
"742","A",2019-12-14,NA,"S01",NA
"743","A",2019-10-16,NA,"S01",NA
"744","A",2019-12-03,NA,"S01",NA
"745","A",2018-10-15,NA,"K01",NA
"746","A",2019-12-11,NA,"S01",NA
"747","A",2019-03-19,NA,"S01",NA
"748","A",2018-09-12,2019-08-15,"K01","Key not responding"
"749","A",2018-07-13,2019-08-11,"S01","Screen shutdown"
"750","A",2018-10-01,NA,"S01",NA
"751","A",2018-12-11,2019-01-10,"K01","Key not responding"
"752","A",2019-10-08,NA,"S01",NA
"753","A",2019-07-22,NA,"S01",NA
"754","A",2018-12-28,NA,"S01",NA
"755","A",2018-12-25,NA,"S01",NA
"756","A",2019-07-05,NA,"S01",NA
"757","A",2019-06-24,NA,"K01",NA
"758","A",2019-04-16,NA,"S01",NA
"759","A",2017-12-24,NA,"S01",NA
"760","A",2019-04-16,NA,"K01",NA
"761","A",2017-12-26,2018-01-27,"K01","Key not responding"
"762","A",2019-06-15,NA,"K01",NA
"763","A",2018-05-27,2018-06-02,"K01","Key not responding"
"764","A",2017-10-08,2017-11-10,"K01","Key not responding"
"765","A",2019-12-24,NA,"S01",NA
"766","A",2018-11-14,NA,"S01",NA
"767","A",2019-11-03,NA,"S01",NA
"768","A",2017-12-04,NA,"S01",NA
"769","A",2019-12-30,NA,"S01",NA
"770","A",2019-11-15,NA,"K01",NA
"771","A",2018-11-23,NA,"S01",NA
"772","A",2019-07-25,NA,"S01",NA
"773","A",2019-12-26,2020-01-06,"K01","Key not responding"
"774","A",2017-07-14,2017-09-19,"K01","Key not responding"
"775","A",2019-03-29,NA,"S01",NA
"776","A",2019-01-17,NA,"S01",NA
"777","A",2018-12-06,NA,"S01",NA
"778","A",2018-12-28,2019-02-01,"K01","Key not responding"
"779","A",2018-04-18,2018-12-03,"K01","Key not responding"
"780","A",2018-12-31,NA,"S01",NA
"781","A",2019-05-11,NA,"K01",NA
"782","A",2017-06-04,NA,"S01",NA
"783","A",2018-06-02,NA,"S01",NA
"784","A",2017-11-17,NA,"S01",NA
"785","A",2017-08-17,NA,"S01",NA
"786","A",2017-12-10,NA,"S01",NA
"787","A",2017-07-02,2017-07-14,"K01","Key not responding"
"788","A",2017-01-30,2018-09-18,"S01","Screen flickering"
"789","A",2018-01-08,2018-02-09,"S01","Screen shutdown"
"790","A",2018-11-22,NA,"S01",NA
"791","A",2018-10-05,NA,"S01",NA
"792","A",2019-11-04,NA,"K01",NA
"793","A",2019-11-09,NA,"S01",NA
"794","A",2017-05-03,NA,"S01",NA
"795","A",2019-12-02,2019-12-14,"S01","Screen shutdown"
"796","A",2018-03-29,2018-05-20,"K01","Key not responding"
"797","A",2018-04-18,2018-06-02,"S01","Screen shutdown"
"798","A",2019-11-05,NA,"S01",NA
"799","A",2018-07-06,NA,"S01",NA
"800","A",2018-11-05,NA,"S01",NA
"801","A",2017-11-27,NA,"S01",NA
"802","A",2018-08-22,2019-03-11,"K01","Key not responding"
"803","A",2018-03-16,2020-01-05,"S01","Screen shutdown"
"804","A",2019-08-03,2019-11-18,"K01","Key not responding"
"805","A",2018-08-18,2018-08-29,"K01","Key not responding"
"806","A",2019-07-13,NA,"S01",NA
"807","A",2018-12-12,NA,"S01",NA
"808","A",2017-12-29,NA,"S01",NA
"809","A",2018-12-20,NA,"S01",NA
"810","A",2019-01-27,2019-10-05,"K01","Key not responding"
"811","A",2018-12-05,NA,"S01",NA
"812","A",2017-12-02,2018-12-30,"K01","Key not responding"
"813","A",2019-12-28,NA,"S01",NA
"814","A",2017-08-20,NA,"S01",NA
"815","A",2018-01-16,NA,"S01",NA
"816","A",2019-11-20,NA,"S01",NA
"817","A",2018-03-13,2019-12-05,"S01","Screen flickering"
"818","A",2018-08-30,2019-10-04,"K01","Key not responding"
"819","A",2017-05-28,2018-04-15,"K01","Key not responding"
"820","A",2017-03-09,2019-05-19,"S01","Screen flickering"
"821","A",2019-11-07,NA,"S01",NA
"822","A",2018-09-26,NA,"K01",NA
"823","A",2019-07-14,NA,"K01",NA
"824","A",2019-06-18,NA,"K01",NA
"825","A",2018-06-26,NA,"S01",NA
"826","A",2019-06-21,NA,"K01",NA
"827","A",2017-10-08,NA,"S01",NA
"828","A",2017-06-28,2019-12-27,"S01","Screen flickering"
"829","A",2019-08-23,NA,"S01",NA
"830","A",2018-01-22,NA,"S01",NA
"831","A",2018-11-04,NA,"K01",NA
"832","A",2017-03-28,NA,"K01",NA
"833","A",2019-11-16,NA,"S01",NA
"834","A",2019-05-06,NA,"S01",NA
"835","A",2019-12-31,NA,"K01",NA
"836","A",2018-07-21,2018-07-29,"K01","Key not responding"
"837","A",2019-04-17,NA,"S01",NA
"838","A",2019-08-14,NA,"S01",NA
"839","A",2018-10-16,2019-09-18,"S01","Screen shutdown"
"840","A",2018-11-21,2019-04-25,"S01","Screen shutdown"
"841","A",2019-10-12,NA,"S01",NA
"842","A",2018-06-01,2018-07-08,"K01","Key not responding"
"843","A",2018-09-13,NA,"S01",NA
"844","A",2017-12-29,2019-12-17,"S01","Screen flickering"
"845","A",2019-06-12,2019-10-04,"S01","Screen shutdown"
"846","A",2017-12-03,NA,"S01",NA
"847","A",2019-12-30,NA,"K01",NA
"848","A",2019-05-19,2019-07-15,"K01","Key not responding"
"849","A",2019-11-11,NA,"S01",NA
"850","A",2019-06-12,NA,"S01",NA
"851","A",2018-10-26,2018-12-11,"K01","Key not responding"
"852","A",2017-09-12,NA,"S01",NA
"853","A",2017-02-19,2017-05-09,"S01","Screen shutdown"
"854","A",2017-03-09,2019-11-29,"S01","Screen flickering"
"855","A",2018-12-01,2018-12-16,"K01","Key not responding"
"856","A",2017-10-14,2019-10-19,"S01","Screen flickering"
"857","A",2018-11-17,NA,"S01",NA
"858","A",2019-08-20,NA,"S01",NA
"859","A",2019-09-30,NA,"K01",NA
"860","A",2019-09-15,NA,"S01",NA
"861","A",2017-06-11,NA,"K01",NA
"862","A",2018-08-27,2018-09-09,"K01","Key not responding"
"863","A",2017-11-30,NA,"S01",NA
"864","A",2019-07-13,NA,"S01",NA
"865","A",2019-09-26,NA,"S01",NA
"866","A",2019-04-08,NA,"K01",NA
"867","A",2019-05-13,NA,"S01",NA
"868","A",2018-12-02,2018-12-20,"K01","Key not responding"
"869","A",2018-12-04,2018-12-23,"K01","Key not responding"
"870","A",2018-11-30,NA,"K01",NA
"871","A",2018-04-19,2018-05-09,"K01","Key not responding"
"872","A",2018-12-14,NA,"S01",NA
"873","A",2018-04-13,NA,"S01",NA
"874","A",2019-09-10,NA,"K01",NA
"875","A",2018-07-24,2019-05-15,"S01","Screen shutdown"
"876","A",2019-12-23,NA,"S01",NA
"877","A",2019-08-29,NA,"S01",NA
"878","A",2019-11-28,NA,"K01",NA
"879","A",2018-12-26,NA,"S01",NA
"880","A",2019-09-17,NA,"K01",NA
"881","A",2018-07-17,2019-01-02,"S01","Screen shutdown"
"882","A",2019-07-06,NA,"K01",NA
"883","A",2019-12-18,2020-01-08,"K01","Key not responding"
"884","A",2019-10-11,NA,"S01",NA
"885","A",2018-11-23,NA,"S01",NA
"886","A",2017-12-28,NA,"S01",NA
"887","A",2018-05-31,NA,"S01",NA
"888","A",2019-05-31,NA,"S01",NA
"889","A",2019-06-28,NA,"S01",NA
"890","A",2017-04-30,2018-10-11,"S01","Screen flickering"
"891","A",2018-12-27,NA,"S01",NA
"892","A",2018-01-12,NA,"K01",NA
"893","A",2018-12-29,NA,"S01",NA
"894","A",2019-08-12,NA,"S01",NA
"895","A",2018-06-22,NA,"S01",NA
"896","A",2018-02-16,NA,"S01",NA
"897","A",2018-03-30,2019-02-01,"S01","Screen shutdown"
"898","A",2018-08-16,2019-03-05,"S01","Screen shutdown"
"899","A",2018-12-23,NA,"S01",NA
"900","A",2017-09-12,2018-08-19,"K01","Key not responding"
"901","A",2019-03-12,NA,"S01",NA
"902","A",2018-04-10,NA,"S01",NA
"903","A",2019-01-06,NA,"S01",NA
"904","A",2019-10-21,NA,"S01",NA
"905","A",2019-07-14,NA,"S01",NA
"906","A",2019-12-11,NA,"S01",NA
"907","A",2019-10-25,NA,"K01",NA
"908","A",2018-11-25,NA,"S01",NA
"909","A",2018-07-27,NA,"S01",NA
"910","A",2018-12-07,NA,"K01",NA
"911","A",2018-12-18,NA,"S01",NA
"912","A",2018-11-21,2019-09-21,"K01","Key not responding"
"913","A",2018-01-15,2019-05-21,"S01","Screen flickering"
"914","A",2018-12-20,NA,"S01",NA
"915","A",2019-12-12,NA,"S01",NA
"916","A",2019-10-10,NA,"S01",NA
"917","A",2019-02-08,NA,"S01",NA
"918","A",2019-07-07,NA,"S01",NA
"919","A",2017-01-09,2017-04-26,"K01","Key not responding"
"920","A",2019-04-29,NA,"K01",NA
"921","A",2019-03-01,NA,"K01",NA
"922","A",2019-12-29,NA,"S01",NA
"923","A",2019-05-19,NA,"K01",NA
"924","A",2017-12-02,2018-09-02,"K01","Key not responding"
"925","A",2017-12-28,NA,"S01",NA
"926","A",2017-12-26,NA,"S01",NA
"927","A",2018-07-28,NA,"S01",NA
"928","A",2019-03-11,2019-05-13,"K01","Key not responding"
"929","A",2017-09-29,2017-10-07,"K01","Key not responding"
"930","A",2018-12-29,NA,"S01",NA
"931","A",2017-11-19,NA,"S01",NA
"932","A",2019-02-11,2019-02-23,"K01","Key not responding"
"933","A",2019-06-05,NA,"S01",NA
"934","A",2017-02-09,NA,"S01",NA
"935","A",2019-08-12,NA,"S01",NA
"936","A",2017-12-20,2019-02-21,"K01","Key not responding"
"937","A",2017-09-02,2019-04-26,"K01","Key not responding"
"938","A",2018-12-22,NA,"S01",NA
"939","A",2017-10-29,NA,"S01",NA
"940","A",2017-12-11,2019-09-01,"S01","Screen flickering"
"941","A",2019-07-31,NA,"S01",NA
"942","A",2018-10-14,2018-12-17,"K01","Key not responding"
"943","A",2019-12-20,NA,"K01",NA
"944","A",2019-11-08,NA,"S01",NA
"945","A",2019-06-01,NA,"K01",NA
"946","A",2017-10-15,2018-06-03,"K01","Key not responding"
"947","A",2019-01-27,2019-02-04,"K01","Key not responding"
"948","A",2018-12-19,NA,"K01",NA
"949","A",2019-07-12,NA,"S01",NA
"950","A",2017-12-30,NA,"S01",NA
"951","A",2019-05-10,NA,"S01",NA
"952","A",2019-06-28,NA,"S01",NA
"953","A",2017-03-10,2019-08-01,"S01","Screen shutdown"
"954","A",2018-12-11,NA,"S01",NA
"955","A",2018-09-29,NA,"S01",NA
"956","A",2018-01-17,2019-12-20,"K01","Key not responding"
"957","A",2019-04-08,NA,"S01",NA
"958","A",2019-12-28,NA,"K01",NA
"959","A",2019-06-02,2019-10-03,"K01","Key not responding"
"960","A",2019-05-23,2019-06-04,"K01","Key not responding"
"961","A",2019-05-23,NA,"K01",NA
"962","A",2019-09-13,NA,"S01",NA
"963","A",2018-05-18,NA,"S01",NA
"964","A",2018-11-04,2018-12-31,"K01","Key not responding"
"965","A",2019-11-14,NA,"S01",NA
"966","A",2019-12-20,NA,"K01",NA
"967","A",2018-04-02,2018-11-08,"K01","Key not responding"
"968","A",2018-10-11,NA,"S01",NA
"969","A",2019-12-31,NA,"S01",NA
"970","A",2018-07-14,NA,"S01",NA
"971","A",2018-09-21,2018-09-22,"K01","Key not responding"
"972","A",2018-12-27,NA,"S01",NA
"973","A",2018-05-21,2019-02-12,"K01","Key not responding"
"974","A",2019-04-16,NA,"S01",NA
"975","A",2018-11-18,2018-12-29,"S01","Screen shutdown"
"976","A",2019-02-02,NA,"S01",NA
"977","A",2019-12-24,NA,"S01",NA
"978","A",2018-05-07,NA,"K01",NA
"979","A",2018-12-27,NA,"S01",NA
"980","A",2017-09-08,2018-07-06,"K01","Key not responding"
"981","A",2018-06-04,NA,"S01",NA
"982","A",2017-03-30,2018-06-26,"K01","Key not responding"
"983","A",2019-03-08,2019-05-31,"K01","Key not responding"
"984","A",2018-04-13,NA,"S01",NA
"985","A",2019-09-11,2019-10-07,"K01","Key not responding"
"986","A",2017-08-24,2017-11-13,"K01","Key not responding"
"987","A",2017-07-21,2017-08-18,"K01","Key not responding"
"988","A",2019-09-13,NA,"S01",NA
"989","A",2018-02-12,NA,"K01",NA
"990","A",2017-02-19,2019-12-24,"S01","Screen shutdown"
"991","A",2018-11-09,NA,"S01",NA
"992","A",2017-12-15,NA,"S01",NA
"993","A",2019-11-23,NA,"S01",NA
"994","A",2018-12-05,2019-09-02,"K01","Key not responding"
"995","A",2018-03-22,NA,"S01",NA
"996","A",2017-12-19,2019-11-12,"S01","Screen shutdown"
"997","A",2017-01-17,NA,"S01",NA
"998","A",2019-07-02,2019-07-20,"K01","Key not responding"
"999","A",2018-12-21,NA,"K01",NA
"1000","A",2018-05-03,2018-07-03,"K01","Key not responding"
"1001","A",2018-12-25,2019-02-18,"K01","Key not responding"
"1002","A",2019-02-26,NA,"S01",NA
"1003","A",2018-12-09,NA,"S01",NA
"1004","A",2018-10-29,2018-11-04,"K01","Key not responding"
"1005","A",2019-04-06,NA,"S01",NA
"1006","A",2019-08-23,NA,"S01",NA
"1007","A",2019-02-14,NA,"S01",NA
"1008","A",2017-07-16,2019-07-07,"S01","Screen flickering"
"1009","A",2017-03-23,2017-03-24,"K01","Key not responding"
"1010","A",2017-12-13,NA,"S01",NA
"1011","A",2019-08-11,NA,"S01",NA
"1012","A",2019-12-17,NA,"K01",NA
"1013","A",2019-08-19,NA,"S01",NA
"1014","A",2019-12-24,NA,"S01",NA
"1015","A",2018-04-15,2019-05-17,"K01","Key not responding"
"1016","A",2018-12-17,NA,"S01",NA
"1017","A",2017-11-22,NA,"K01",NA
"1018","A",2018-06-24,2018-10-08,"K01","Key not responding"
"1019","A",2017-06-09,2018-12-13,"S01","Screen shutdown"
"1020","A",2019-07-22,NA,"K01",NA
"1021","A",2017-11-16,NA,"S01",NA
"1022","A",2018-12-04,NA,"S01",NA
"1023","A",2019-05-25,NA,"S01",NA
"1024","A",2017-08-21,2018-09-21,"S01","Screen shutdown"
"1025","A",2019-09-17,NA,"S01",NA
"1026","A",2017-05-05,2019-05-10,"S01","Screen shutdown"
"1027","A",2018-10-01,NA,"S01",NA
"1028","A",2019-10-01,NA,"K01",NA
"1029","A",2019-10-11,NA,"S01",NA
"1030","A",2017-12-21,2018-07-12,"K01","Key not responding"
"1031","A",2017-11-16,2019-10-31,"S01","Screen shutdown"
"1032","A",2017-07-10,2019-01-04,"K01","Key not responding"
"1033","A",2017-07-10,NA,"S01",NA
"1034","A",2018-06-17,NA,"S01",NA
"1035","A",2018-12-21,2019-02-18,"K01","Key not responding"
"1036","A",2018-12-13,NA,"S01",NA
"1037","A",2018-06-07,NA,"S01",NA
"1038","A",2019-11-23,NA,"K01",NA
"1039","A",2017-02-04,NA,"S01",NA
"1040","A",2017-11-01,2018-02-19,"S01","Screen shutdown"
"1041","A",2019-12-15,NA,"S01",NA
"1042","A",2018-10-04,2018-11-05,"K01","Key not responding"
"1043","A",2019-06-24,NA,"K01",NA
"1044","A",2019-01-10,2019-05-12,"K01","Key not responding"
"1045","A",2018-12-13,NA,"K01",NA
"1046","A",2019-01-19,2019-11-22,"K01","Key not responding"
"1047","A",2017-07-08,2018-06-05,"K01","Key not responding"
"1048","A",2018-12-20,NA,"K01",NA
"1049","A",2019-03-09,NA,"S01",NA
"1050","A",2017-04-30,2019-11-13,"S01","Screen shutdown"
"1051","A",2017-02-21,2017-05-19,"K01","Key not responding"
"1052","A",2018-12-27,2019-02-14,"K01","Key not responding"
"1053","A",2019-08-28,NA,"S01",NA
"1054","A",2019-07-14,NA,"S01",NA
"1055","A",2018-06-07,2018-07-12,"K01","Key not responding"
"1056","A",2018-10-16,NA,"S01",NA
"1057","A",2017-11-25,2018-12-16,"K01","Key not responding"
"1058","A",2019-04-08,NA,"S01",NA
"1059","A",2019-12-15,NA,"K01",NA
"1060","A",2019-07-22,NA,"S01",NA
"1061","A",2017-10-26,2019-08-06,"S01","Screen flickering"
"1062","A",2018-02-08,NA,"S01",NA
"1063","A",2017-08-24,NA,"S01",NA
"1064","A",2017-04-28,2018-03-08,"K01","Key not responding"
"1065","A",2017-12-20,2018-04-16,"K01","Key not responding"
"1066","A",2018-01-21,NA,"S01",NA
"1067","A",2018-01-30,2019-04-18,"K01","Key not responding"
"1068","A",2018-06-22,2018-07-25,"K01","Key not responding"
"1069","A",2019-06-29,NA,"S01",NA
"1070","A",2017-11-30,2018-02-26,"K01","Key not responding"
"1071","A",2019-03-26,NA,"S01",NA
"1072","A",2019-10-09,2019-11-07,"K01","Key not responding"
"1073","A",2019-06-20,2019-06-27,"K01","Key not responding"
"1074","A",2018-10-21,NA,"K01",NA
"1075","A",2018-08-21,NA,"K01",NA
"1076","A",2019-11-11,2019-11-16,"S01","Screen shutdown"
"1077","A",2018-12-08,NA,"S01",NA
"1078","A",2017-12-27,2018-11-26,"K01","Key not responding"
"1079","A",2018-06-01,2019-11-05,"K01","Key not responding"
"1080","A",2018-01-14,2018-10-12,"K01","Key not responding"
"1081","A",2019-08-15,NA,"S01",NA
"1082","A",2019-11-01,NA,"S01",NA
"1083","A",2019-12-10,NA,"K01",NA
"1084","A",2018-07-19,NA,"S01",NA
"1085","A",2019-03-07,2019-04-28,"K01","Key not responding"
"1086","A",2018-01-18,2019-03-05,"K01","Key not responding"
